commentId,creationTime,nickname,referenceName,userLevelId,isPlus,score,content
21188555880,2024-08-14 21:38:07,不***智,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,做工质感：磨砂质感真的很棒！太爱了！ 音质音效：很带劲，效果非常号 舒适度：很轻，佩戴没有压力的，戴的时间久了也不会难受 续航能力：超长
21719799325,2024-11-07 21:49:46,c***1,"[{""颜色"": ""月影黑 ""}]",,否,1,耳机音质十分清晰，小巧玲珑，材质 做工质感：做工精细，质感不错。 音质音效：音质清晰， 舒适度：大小合适 续航能力：目前看来很好
21100795064,2024-07-24 20:37:32,p***9,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：非常好 音质音效：很好 舒适度：舒服 续航能力：很强大 其他特色：性价比超高，连接小米手机很方便，佩戴也很舒适。
21568673379,2024-10-16 16:33:28,e***2,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,音质不错，听音乐很舒适，降噪效果也不错，处理的比较自然，耳朵没有特别压抑的感觉，很轻，佩戴也舒适。
21149506319,2024-08-06 20:55:17,D***殇,"[{""颜色"": ""月影黑 ""}]",,否,1,收到就拆开体验了一下，小米这款耳机做工不错，特别是开关耳机壳我可以玩一天。带着很轻，无不适感。用渡口试听了一下，音质不错。最关键的可以录音，解决了某果的痛点。
21094531210,2024-07-23 10:19:53,D***e,"[{""颜色"": ""钛光金 ""}]",,否,1,等了几天金色，金色确实好看哈哈哈，外观好看，音质很不错，空间音效方位感挺强，耳机也很轻，比之前用的耳机舒适度好很多，通话录音功能挺实用，iOS用户福音
21083350688,2024-07-20 11:14:53,胖***伙,"[{""颜色"": ""月影黑 ""}]",,否,1,耳机太棒了，比之前的版本好太多了，颜色也漂亮，音质无敌，入耳式的太难受了带起来，半入耳比较合适耳朵敏感的人，而且这次升级功能也很强大，完全不输苹果的 AirPods ，推荐推荐！
21612569604,2024-10-22 21:56:56,袁***宁,"[{""颜色"": ""雪山白 ""}]",,否,1,耳机到货很快，入耳很舒服，音效震撼到我了，真的很棒，颜值爆表，续航还在测试中，耳机的质感很好，用起来也很方便，大部分手机都支持。
21094297789,2024-07-23 09:15:16,天***盾,"[{""颜色"": ""钛光金 ""}]",,否,1,不得不说小米这个二级音质真是太好了，降噪很不错，低音沉稳，高音通透，耳机非常轻，续航非常好，做工质感很好，我的耳朵只能带这种半入耳的，
21881926790,2024-12-02 19:35:17,k***哦,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：非常的精致，耐打 音质音效：音质音效：音质哈曼卡顿调教，爽死了 舒适度：太舒服了 其他特色：爽 续航能力：牛逼
21084350076,2024-07-20 14:21:14,M***9,"[{""颜色"": ""钛光金 ""}]",,否,1,质量做工都很好，有一说一，小米真的是苹果最好的配件，半入耳式，音质也还不错，只是降噪等于没有，不过半入耳式的也没想着降噪豆事情。 优点：外观无敌，质感极好，戴着也很好看，通话录音这个真的非常非常非常非常的好，音质比airpods好，比qc35这种差 缺点：触摸不怎么灵敏，降噪没有
21092968055,2024-07-22 19:33:01,j***q,"[{""颜色"": ""雪山白 ""}]",,否,1,耳机佩戴对于我这种中耳炎用户来说很友好，音效很不错，连接很稳定，用aptx都很少出现连接问题，白色挺好的，沾指纹不明显。 做工质感：很棒
21085857979,2024-07-20 21:49:05,后***1,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：外形圆润手拿着很舒服，细节做的很到位 音质音效：音质很好，是我用过最好的耳机了 舒适度：很满意 续航能力：续航能力：光耳机 几个小时
21225172442,2024-08-20 10:44:20,王***-,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,颜值在线，做工精良。质感不错，非常轻。音质很棒空间音频也非常灵敏。但是半入耳的耳机非常容易掉，不能歪头和剧烈运动。平常还是要小心一点。
21455828485,2024-09-27 23:59:55,8***o,"[{""颜色"": ""钛光金 ""}]",,否,1,钛光金的颜色真的真的太好看了， 做工质感：做工精致，质感高级上档次 音质音效：超级立体声的音效，一戴上之后，如听仙乐耳暂明，且配戴舒适，充电一次可续航6-8小时
22555667343,2025-03-11 21:55:39,6***n,"[{""颜色"": ""钛光金 ""}]",,否,1,半入耳式，音质不错响应速度也非常快，下载以后可以下载小米耳机app详细调音，一次充电续航可以持续一周，综合来说使用体验不错
21113327592,2024-07-28 12:27:56,长***轩,"[{""颜色"": ""雪山白 ""}]",,否,1,小米耳机音质清晰，佩戴舒适，卖家服务热情，发货迅速，非常满意！ 做工质感：好 音质音效：好 舒适度：好 续航能力：好
21692535386,2024-11-03 13:58:47,人***3,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：质感不错，符合高端产品外观； 音质音效：低音沉闷有力，高音也不错； 舒适度：佩戴几乎无感，很舒服； 续航能力：续航还可以；
21393559391,2024-09-20 23:09:18,罗***尘,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：小米的做工还是很好的 音质音效：音质不错，性价比很高 舒适度：佩戴很舒适 续航能力：续航也可以，满足日常生活需要
21290544515,2024-08-28 20:38:37,s***n,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：磁吸设计很方便，易于清洁 音质音效：音质也很好 舒适度：半入耳的虽然没有入耳的牢固，但是不会撑得耳朵痛
22878301978,2025-04-09 19:42:23,j***w,"[{""颜色"": ""钛光金 ""}]",,否,1,外观美质量好，音质出色和苹果手机非常匹配，特别是他的录音功能完美解决了苹果的问题，小米App小米耳机App里面有比较多的设置音效也不错，可调东西比较多，强烈推荐
21109375567,2024-07-27 10:00:54,j***5,"[{""颜色"": ""雪山白 ""}]",,否,1,做工质感：白色很好看容易留刮痕 音质音效：音效很好， 舒适度：第一次用这种戴着很舒服 续航能力：续航没话说单耳佩戴两小时2左右掉了30多的电 其他特色：练接很快，功能很多
22707396136,2025-03-26 11:19:11,j***4,"[{""颜色"": ""雪山白 ""}]",,否,1,朋友使用后推荐的，耳机外形小巧精致，音效很好，在嘈杂的环境里，降燥效果也很好，包装很好，简单大方，发货速度快，值得购买，很喜欢
22119168219,2025-01-07 12:48:28,旭***可,"[{""颜色"": ""钛光金 ""}]",,否,1,之前用的小米buds4降噪效果就不错了，没想到buds5降噪效果更上一个层次了，音质也很不错，低音和高音表现都很不错，买的金色颜值特别高，很喜欢
21712407356,2024-11-06 19:01:41,小***比,"[{""颜色"": ""月影黑 ""}]",,否,1,这款耳机音质真不错，不愧是搭载了aptX Lossless音频技术，提供全链路真无损音频体验。同时，耳机具备智能降噪功能，半入耳式提升佩戴舒适性。单耳仅重4.2g，佩戴很舒服。
21780060334,2024-11-14 10:25:51,橙***9,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：很不错 音质音效：效果不错，还可以设置空间效果 舒适度：久戴不累 续航能力：正常模式5小时，开低功耗模式后会长
21264379695,2024-08-24 11:27:53,V***n,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,做工质感：磨砂手感很舒服 音质音效：木耳听不出来，挺好的。降噪也有用。 舒适度：佩戴舒服，不涨。
21142208048,2024-08-04 19:52:37,C***i,"[{""颜色"": ""月影黑 ""}]",,否,1,小米（MI）Xiaomi Buds 5 真无线降噪耳机 半入耳式蓝牙耳机 舒适佩戴 小米华为苹果手机通用（月影黑），设计很轻盈，佩戴很舒适，而且不容易掉落，音效很好。耳机在开降噪的情况下，续航时间在2小时左右，不开降噪的情况下，续航时间在5小时左右，整体续航时间比较长。
22024787337,2024-12-29 13:50:26,u***g,"[{""颜色"": ""月影黑 ""}]",,否,1,🎧耳机好评来啦! 这款耳机真的超赞!音质清晰，低音浑厚，高音明亮，听音乐简直是一种享受。佩戴舒适，长时间使用耳朵也不会疼。外观设计时尚，颜色搭配也很有个性。最重要的是，降噪效果也不错
22381081984,2025-02-14 23:46:47,菜***籽,"[{""颜色"": ""雪山白 ""}]",,否,1,非常好用 就是想买个听着睡觉能侧着的耳机 完全入耳 又好看 完美耳机不错，音质很好，不漏音，还有盒子装，打开时，给我一种高大上的感觉，宝贝不错
21164338504,2024-08-10 09:52:32,o***x,"[{""颜色"": ""雪山白 ""}]",,否,1,买过好几个品牌的蓝牙耳机了，小米的这个确实还不错，做工精致，很轻，戴上很舒服的感觉，音质也不错，比两百左右的蓝牙耳机要好，电池续航还没测试，应该不会和标称相差很大
22127870633,2025-01-08 05:19:59,戴***麒,"[{""颜色"": ""钛光金 ""}]",,否,1,这款小米的耳机性价比非常的高，当时正值京东有活动购买。并且京东的物流服务也很快，刚买的，没过多久就到了。这款小米的耳机配上小米手机。是很棒的，可以实现生态互联。这种耳机戴在耳朵上，耳朵不会堵不会累，非常轻松，并且带有自适应的降噪。
21095493861,2024-07-23 13:04:42,t***e,"[{""颜色"": ""月影黑 ""}]",,否,1,做工质感：很精致，表面光滑 音质音效：和百元耳机区别挺明显 续航能力：日常够用
21126236494,2024-07-31 18:04:44,落***L,"[{""颜色"": ""雪山白 ""}]",,否,1,音质很不错，连接方便，续航很好，物流很快，昨天晚上买，今天中午就到了，第一次买小米的耳机，非常好用，白色很好看
21706301341,2024-11-05 17:22:47,j***7,"[{""颜色"": ""钛光金 ""}]",,否,1,已经到手了，非常精致好用。相比于其他耳机，本次小米耳机收音做的特别好，特别完美。第一次入手小米耳机，其降噪也做得很好。性价比很高。与其他手机系统也比较兼容。
22245895557,2025-01-16 11:59:21,来***粥,"[{""颜色"": ""钛光金 ""}]",,否,1,耳机很好用，款式也很好看超级推荐，而且音质也很好，连苹果手机也很流畅体验感很不错，带上也不会掉，非常非常好，电量也很耐用用了三天还没充电呢？很好
21651959608,2024-10-28 09:43:40,嘿***黑,"[{""颜色"": ""月影黑 ""}]",,否,1,我之前是红米buds5pro出去旅游弄丢了，所以又入手了这款。选它是因为入耳式的实在带不舒服，而且这个样子好看感觉很精致，音质目前没咋听出来，可能我是木耳，前前后后也买了不少耳机了都没觉得音质有啥明显不一样。
21287555896,2024-08-28 07:29:36,教***者,"[{""颜色"": ""月影黑 ""}]",,否,1,小米的忠实粉丝，这款耳机是目前小米出的，相对高端的一款 做工质感：质感非常好，做工很精细，显得很高贵 音质音效：音效很清晰，层次很厚重 续航能力：续航时间长，十分的耐用
21089095780,2024-07-21 19:05:11,j***l,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,又回购了一台的蓝色，晚上下单下午就到了，耳机小巧精美，携带特别方便，充满电连续使用两天，依然没有提示电量不足，而且充电速度相当惊人，再也不用担心电量不足的问题。
21217815776,2024-08-19 12:56:51,j***g,"[{""颜色"": ""冰霜蓝 ""}]",,否,1,这个半入耳式耳机真的超级喜欢，戴上很轻巧完全没有负重压力，真的太喜欢这款耳机的音质了，尤其是还有一个录音功能太好用了，会推荐的。
22182309153,2025-01-12 14:25:06,在***花,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：大写的的优秀 音质音效：降噪效果无敌 舒适度：佩戴无压力 续航能力：四五个小时无压力 其他特色：手感特别棒
21526984531,2024-10-08 17:57:20,m***i,"[{""颜色"": ""钛光金 ""}]",,否,1,做工精细，肽光金真的好好看，很有质感，颜值高，音质很好，性价比很高，耳朵带起来舒适度很好
21512329122,2024-10-05 10:02:20,j***3,"[{""颜色"": ""月影黑 ""}]",,否,1,耳机是送给老公的小礼物，很实用，外观很漂亮大气上档次，老公很喜欢音效很好，续航能力也很强，戴在耳朵上也很舒服，不会很膈应非常不错！
21123136857,2024-07-30 23:28:47,怕***学,"[{""颜色"": ""钛光金 ""}]",,否,1,做工质感：很高端的感觉，拿起来的感觉做工很好啊 音质音效：很好，降噪也不错 舒适度：佩戴舒适，入耳感舒服
